Timestamp,Symbol,Price,Volume
2025-06-20 10:00:00.0,ICICIBANK,1021.24,455.0
2025-06-20 10:00:01.0,ICICIBANK,913.97,433.0
2025-06-20 10:00:02.0,ICICIBANK,1058.92,605.0
2025-06-20 10:00:03.0,ICICIBANK,1000.75,660.0
2025-06-20 10:00:04.0,ICICIBANK,952.14,347.0
2025-06-20 10:00:05.0,ICICIBANK,1015.02,306.0
2025-06-20 10:00:06.0,ICICIBANK,1077.16,153.0
2025-06-20 10:00:07.0,ICICIBANK,931.59,854.0
2025-06-20 10:00:08.0,ICICIBANK,1021.38,126.0
2025-06-20 10:00:09.0,ICICIBANK,969.16,508.0
2025-06-20 10:00:10.0,ICICIBANK,1094.19,578.0
2025-06-20 10:00:11.0,ICICIBANK,977.58,275.0
2025-06-20 10:00:12.0,ICICIBANK,1007.68,542.0
2025-06-20 10:00:13.0,ICICIBANK,1014.4,507.0
2025-06-20 10:00:14.0,ICICIBANK,1036.44,210.0
2025-06-20 10:00:15.0,ICICIBANK,1026.33,120.0
2025-06-20 10:00:16.0,ICICIBANK,1085.01,893.0
2025-06-20 10:00:17.0,ICICIBANK,974.6,268.0
2025-06-20 10:00:18.0,ICICIBANK,953.74,166.0
2025-06-20 10:00:19.0,ICICIBANK,1059.64,135.0
2025-06-20 10:00:20.0,ICICIBANK,1058.29,270.0
2025-06-20 10:00:21.0,ICICIBANK,1032.24,942.0
2025-06-20 10:00:22.0,ICICIBANK,1090.38,529.0
2025-06-20 10:00:23.0,ICICIBANK,927.02,946.0
2025-06-20 10:00:24.0,ICICIBANK,972.22,226.0
2025-06-20 10:00:25.0,ICICIBANK,939.03,992.0
2025-06-20 10:00:26.0,ICICIBANK,1044.63,303.0
2025-06-20 10:00:27.0,ICICIBANK,985.63,609.0
2025-06-20 10:00:28.0,ICICIBANK,927.47,836.0
2025-06-20 10:00:29.0,ICICIBANK,1040.41,631.0
2025-06-20 10:00:30.0,ICICIBANK,1001.2,759.0
2025-06-20 10:00:31.0,ICICIBANK,939.73,955.0
2025-06-20 10:00:32.0,ICICIBANK,905.0,743.0
2025-06-20 10:00:33.0,ICICIBANK,948.73,718.0
2025-06-20 10:00:34.0,ICICIBANK,1071.02,205.0
2025-06-20 10:00:35.0,ICICIBANK,1019.5,333.0
2025-06-20 10:00:36.0,ICICIBANK,986.85,858.0
2025-06-20 10:00:37.0,ICICIBANK,985.7,366.0
2025-06-20 10:00:38.0,ICICIBANK,1035.38,590.0
2025-06-20 10:00:39.0,ICICIBANK,918.1,835.0
2025-06-20 10:00:40.0,ICICIBANK,997.41,479.0
2025-06-20 10:00:41.0,ICICIBANK,992.27,421.0
2025-06-20 10:00:42.0,ICICIBANK,1038.5,842.0
2025-06-20 10:00:43.0,ICICIBANK,1061.16,886.0
2025-06-20 10:00:44.0,ICICIBANK,980.08,265.0
2025-06-20 10:00:45.0,ICICIBANK,1042.85,799.0
2025-06-20 10:00:46.0,ICICIBANK,1070.83,543.0
2025-06-20 10:00:47.0,ICICIBANK,1010.88,614.0
2025-06-20 10:00:48.0,ICICIBANK,927.43,778.0
2025-06-20 10:00:49.0,ICICIBANK,1068.34,704.0
2025-06-20 10:00:50.0,ICICIBANK,1061.69,160.0
2025-06-20 10:00:51.0,ICICIBANK,972.69,984.0
2025-06-20 10:00:52.0,ICICIBANK,1051.4,579.0
2025-06-20 10:00:53.0,ICICIBANK,960.35,693.0
2025-06-20 10:00:54.0,ICICIBANK,968.75,790.0
2025-06-20 10:00:55.0,ICICIBANK,992.83,302.0
2025-06-20 10:00:56.0,ICICIBANK,1017.75,157.0
2025-06-20 10:00:57.0,ICICIBANK,926.94,126.0
2025-06-20 10:00:58.0,ICICIBANK,1092.13,747.0
2025-06-20 10:00:59.0,ICICIBANK,1075.61,804.0
2025-06-20 10:01:00.0,ICICIBANK,1045.45,366.0
2025-06-20 10:01:01.0,ICICIBANK,1058.68,507.0
2025-06-20 10:01:02.0,ICICIBANK,991.33,976.0
2025-06-20 10:01:03.0,ICICIBANK,960.31,526.0
2025-06-20 10:01:04.0,ICICIBANK,905.3,890.0
2025-06-20 10:01:05.0,ICICIBANK,937.4,692.0
2025-06-20 10:01:06.0,ICICIBANK,1097.2,450.0
2025-06-20 10:01:07.0,ICICIBANK,923.59,488.0
2025-06-20 10:01:08.0,ICICIBANK,1073.24,477.0
2025-06-20 10:01:09.0,ICICIBANK,902.35,244.0
2025-06-20 10:01:10.0,ICICIBANK,1025.23,441.0
2025-06-20 10:01:11.0,ICICIBANK,967.15,692.0
2025-06-20 10:01:12.0,ICICIBANK,1018.09,345.0
2025-06-20 10:01:13.0,ICICIBANK,1065.03,330.0
2025-06-20 10:01:14.0,ICICIBANK,1058.48,116.0
2025-06-20 10:01:15.0,ICICIBANK,1043.55,891.0
2025-06-20 10:01:16.0,ICICIBANK,994.2,816.0
2025-06-20 10:01:17.0,ICICIBANK,914.68,535.0
2025-06-20 10:01:18.0,ICICIBANK,924.28,633.0
2025-06-20 10:01:19.0,ICICIBANK,1094.05,273.0
2025-06-20 10:01:20.0,ICICIBANK,1050.02,806.0
2025-06-20 10:01:21.0,ICICIBANK,970.17,871.0
2025-06-20 10:01:22.0,ICICIBANK,923.66,485.0
2025-06-20 10:01:23.0,ICICIBANK,997.47,584.0
2025-06-20 10:01:24.0,ICICIBANK,981.43,921.0
2025-06-20 10:01:25.0,ICICIBANK,1067.48,948.0
2025-06-20 10:01:26.0,ICICIBANK,966.9,721.0
2025-06-20 10:01:27.0,ICICIBANK,1098.22,883.0
2025-06-20 10:01:28.0,ICICIBANK,1070.27,511.0
2025-06-20 10:01:29.0,ICICIBANK,960.32,119.0
2025-06-20 10:01:30.0,ICICIBANK,1079.71,491.0
2025-06-20 10:01:31.0,ICICIBANK,910.67,460.0
2025-06-20 10:01:32.0,ICICIBANK,936.1,917.0
2025-06-20 10:01:33.0,ICICIBANK,905.17,400.0
2025-06-20 10:01:34.0,ICICIBANK,969.34,109.0
2025-06-20 10:01:35.0,ICICIBANK,1076.84,894.0
2025-06-20 10:01:36.0,ICICIBANK,1044.65,119.0
2025-06-20 10:01:37.0,ICICIBANK,1096.69,133.0
2025-06-20 10:01:38.0,ICICIBANK,1091.22,741.0
2025-06-20 10:01:39.0,ICICIBANK,1094.28,859.0
2025-06-20 10:01:40.0,ICICIBANK,1013.59,461.0
2025-06-20 10:01:41.0,ICICIBANK,947.32,726.0
2025-06-20 10:01:42.0,ICICIBANK,1075.91,726.0
2025-06-20 10:01:43.0,ICICIBANK,1083.98,852.0
2025-06-20 10:01:44.0,ICICIBANK,952.6,766.0
2025-06-20 10:01:45.0,ICICIBANK,923.34,680.0
2025-06-20 10:01:46.0,ICICIBANK,1039.62,253.0
2025-06-20 10:01:47.0,ICICIBANK,932.63,310.0
2025-06-20 10:01:48.0,ICICIBANK,1039.43,448.0
2025-06-20 10:01:49.0,ICICIBANK,1004.65,859.0
2025-06-20 10:01:50.0,ICICIBANK,916.55,455.0
2025-06-20 10:01:51.0,ICICIBANK,942.47,857.0
2025-06-20 10:01:52.0,ICICIBANK,974.81,869.0
2025-06-20 10:01:53.0,ICICIBANK,1072.09,508.0
2025-06-20 10:01:54.0,ICICIBANK,1069.13,655.0
2025-06-20 10:01:55.0,ICICIBANK,1051.31,245.0
2025-06-20 10:01:56.0,ICICIBANK,1069.89,414.0
