Timestamp,Symbol,Price,Volume
2025-06-20 10:00:00.0,HDFCBANK,1641.17,752.0
2025-06-20 10:00:01.0,HDFCBANK,1612.2,800.0
2025-06-20 10:00:01.0,HDFCBANK,1530.91,575.0
2025-06-20 10:00:02.0,HDFCBANK,1644.95,885.0
2025-06-20 10:00:03.0,HDFCBANK,1656.86,168.0
2025-06-20 10:00:04.0,HDFCBANK,1585.58,678.0
2025-06-20 10:00:05.0,HDFCBANK,1584.66,708.0
2025-06-20 10:00:06.0,HDFCBANK,1626.9,415.0
2025-06-20 10:00:07.0,HDFCBANK,1563.35,523.0
2025-06-20 10:00:08.0,HDFCBANK,1548.25,224.0
2025-06-20 10:00:09.0,HDFCBANK,1516.35,133.0
2025-06-20 10:00:10.0,HDFCBANK,1656.4,825.0
2025-06-20 10:00:11.0,HDFCBANK,1524.22,744.0
2025-06-20 10:00:12.0,HDFCBANK,1587.36,904.0
2025-06-20 10:00:13.0,HDFCBANK,1573.16,510.0
2025-06-20 10:00:14.0,HDFCBANK,1650.94,988.0
2025-06-20 10:00:15.0,HDFCBANK,1584.05,684.0
2025-06-20 10:00:16.0,HDFCBANK,1516.5,557.0
2025-06-20 10:00:17.0,HDFCBANK,1511.92,904.0
2025-06-20 10:00:18.0,HDFCBANK,1613.6,683.0
2025-06-20 10:00:19.0,HDFCBANK,1501.94,161.0
2025-06-20 10:00:20.0,HDFCBANK,1644.07,573.0
2025-06-20 10:00:21.0,HDFCBANK,1585.98,157.0
2025-06-20 10:00:22.0,HDFCBANK,1695.91,512.0
2025-06-20 10:00:23.0,HDFCBANK,1679.29,705.0
2025-06-20 10:00:24.0,HDFCBANK,1507.06,924.0
2025-06-20 10:00:25.0,HDFCBANK,1685.91,290.0
2025-06-20 10:00:26.0,HDFCBANK,1524.03,369.0
2025-06-20 10:00:27.0,HDFCBANK,1591.73,463.0
2025-06-20 10:00:28.0,HDFCBANK,1573.45,476.0
2025-06-20 10:00:29.0,HDFCBANK,1576.42,547.0
2025-06-20 10:00:30.0,HDFCBANK,1651.15,736.0
2025-06-20 10:00:31.0,HDFCBANK,1675.81,905.0
2025-06-20 10:00:32.0,HDFCBANK,1563.88,699.0
2025-06-20 10:00:33.0,HDFCBANK,1617.66,712.0
2025-06-20 10:00:34.0,HDFCBANK,1519.49,684.0
2025-06-20 10:00:35.0,HDFCBANK,1517.65,554.0
2025-06-20 10:00:36.0,HDFCBANK,1574.64,495.0
2025-06-20 10:00:37.0,HDFCBANK,1695.37,969.0
2025-06-20 10:00:38.0,HDFCBANK,1684.56,572.0
2025-06-20 10:00:39.0,HDFCBANK,1650.56,934.0
2025-06-20 10:00:40.0,HDFCBANK,1612.84,476.0
2025-06-20 10:00:41.0,HDFCBANK,1591.33,901.0
2025-06-20 10:00:42.0,HDFCBANK,1635.67,583.0
2025-06-20 10:00:43.0,HDFCBANK,1557.02,447.0
2025-06-20 10:00:44.0,HDFCBANK,1500.88,410.0
2025-06-20 10:00:45.0,HDFCBANK,1576.93,796.0
2025-06-20 10:00:46.0,HDFCBANK,1694.04,195.0
2025-06-20 10:00:47.0,HDFCBANK,1615.51,983.0
2025-06-20 10:00:48.0,HDFCBANK,1643.96,953.0
2025-06-20 10:00:49.0,HDFCBANK,1527.14,962.0
2025-06-20 10:00:50.0,HDFCBANK,1529.91,801.0
2025-06-20 10:00:51.0,HDFCBANK,1618.44,105.0
2025-06-20 10:00:52.0,HDFCBANK,1686.48,515.0
2025-06-20 10:00:53.0,HDFCBANK,1554.4,719.0
2025-06-20 10:00:54.0,HDFCBANK,1549.7,279.0
2025-06-20 10:00:55.0,HDFCBANK,1679.76,984.0
2025-06-20 10:00:56.0,HDFCBANK,1540.54,552.0
2025-06-20 10:00:57.0,HDFCBANK,1660.22,360.0
2025-06-20 10:00:58.0,HDFCBANK,1683.01,932.0
2025-06-20 10:00:59.0,HDFCBANK,1582.45,657.0
2025-06-20 10:01:00.0,HDFCBANK,1649.18,888.0
2025-06-20 10:01:01.0,HDFCBANK,1547.39,292.0
2025-06-20 10:01:02.0,HDFCBANK,1646.42,139.0
2025-06-20 10:01:03.0,HDFCBANK,1620.38,238.0
2025-06-20 10:01:04.0,HDFCBANK,1513.46,102.0
2025-06-20 10:01:05.0,HDFCBANK,1686.15,376.0
2025-06-20 10:01:06.0,HDFCBANK,1559.9,282.0
2025-06-20 10:01:07.0,HDFCBANK,1500.69,492.0
2025-06-20 10:01:08.0,HDFCBANK,1516.76,639.0
2025-06-20 10:01:09.0,HDFCBANK,1551.73,667.0
2025-06-20 10:01:10.0,HDFCBANK,1503.69,582.0
2025-06-20 10:01:11.0,HDFCBANK,1637.89,138.0
2025-06-20 10:01:12.0,HDFCBANK,1543.68,895.0
2025-06-20 10:01:13.0,HDFCBANK,1522.58,713.0
2025-06-20 10:01:14.0,HDFCBANK,1541.5,416.0
2025-06-20 10:01:15.0,HDFCBANK,1595.72,301.0
2025-06-20 10:01:16.0,HDFCBANK,1501.79,602.0
