Timestamp,Symbol,Price,Volume
2025-06-20 10:00:00.0,SBIN,515.53,431.0
2025-06-20 10:00:01.0,SBIN,579.11,902.0
2025-06-20 10:00:02.0,SBIN,576.42,323.0
2025-06-20 10:00:03.0,SBIN,546.72,941.0
2025-06-20 10:00:04.0,SBIN,548.74,341.0
2025-06-20 10:00:05.0,SBIN,581.41,464.0
2025-06-20 10:00:06.0,SBIN,562.65,943.0
2025-06-20 10:00:07.0,SBIN,538.57,876.0
2025-06-20 10:00:08.0,SBIN,599.98,613.0
2025-06-20 10:00:09.0,SBIN,535.62,685.0
2025-06-20 10:00:10.0,SBIN,541.27,769.0
2025-06-20 10:00:11.0,SBIN,515.65,905.0
2025-06-20 10:00:12.0,SBIN,537.93,723.0
2025-06-20 10:00:13.0,SBIN,595.26,187.0
2025-06-20 10:00:14.0,SBIN,512.43,103.0
2025-06-20 10:00:15.0,SBIN,596.52,620.0
2025-06-20 10:00:16.0,SBIN,514.18,709.0
2025-06-20 10:00:17.0,SBIN,593.64,880.0
2025-06-20 10:00:18.0,SBIN,505.69,592.0
2025-06-20 10:00:19.0,SBIN,532.22,230.0
2025-06-20 10:00:20.0,SBIN,514.82,926.0
2025-06-20 10:00:21.0,SBIN,537.63,423.0
2025-06-20 10:00:22.0,SBIN,533.86,583.0
2025-06-20 10:00:23.0,SBIN,505.4,1000.0
2025-06-20 10:00:24.0,SBIN,570.06,252.0
2025-06-20 10:00:25.0,SBIN,518.26,294.0
2025-06-20 10:00:26.0,SBIN,517.17,963.0
2025-06-20 10:00:27.0,SBIN,544.93,665.0
2025-06-20 10:00:28.0,SBIN,519.64,192.0
2025-06-20 10:00:29.0,SBIN,554.65,783.0
2025-06-20 10:00:30.0,SBIN,510.02,644.0
2025-06-20 10:00:31.0,SBIN,501.29,350.0
2025-06-20 10:00:32.0,SBIN,515.05,334.0
2025-06-20 10:00:33.0,SBIN,547.17,524.0
2025-06-20 10:00:34.0,SBIN,534.27,817.0
2025-06-20 10:00:35.0,SBIN,588.41,104.0
2025-06-20 10:00:36.0,SBIN,506.2,274.0
2025-06-20 10:00:37.0,SBIN,558.66,123.0
2025-06-20 10:00:38.0,SBIN,527.54,686.0
2025-06-20 10:00:39.0,SBIN,554.12,108.0
2025-06-20 10:00:40.0,SBIN,553.71,397.0
2025-06-20 10:00:41.0,SBIN,571.08,618.0
2025-06-20 10:00:42.0,SBIN,501.46,973.0
2025-06-20 10:00:43.0,SBIN,518.49,470.0
2025-06-20 10:00:44.0,SBIN,505.66,246.0
2025-06-20 10:00:45.0,SBIN,548.1,192.0
2025-06-20 10:00:46.0,SBIN,546.22,725.0
2025-06-20 10:00:47.0,SBIN,521.63,631.0
2025-06-20 10:00:48.0,SBIN,572.33,510.0
2025-06-20 10:00:49.0,SBIN,557.01,710.0
2025-06-20 10:00:50.0,SBIN,502.35,163.0
2025-06-20 10:00:51.0,SBIN,558.73,108.0
2025-06-20 10:00:52.0,SBIN,527.08,790.0
2025-06-20 10:00:53.0,SBIN,578.0,254.0
2025-06-20 10:00:54.0,SBIN,586.62,362.0
2025-06-20 10:00:55.0,SBIN,513.29,144.0
2025-06-20 10:00:56.0,SBIN,512.98,839.0
2025-06-20 10:00:57.0,SBIN,558.45,539.0
2025-06-20 10:00:58.0,SBIN,528.97,581.0
2025-06-20 10:00:59.0,SBIN,550.4,919.0
2025-06-20 10:01:00.0,SBIN,563.51,305.0
2025-06-20 10:01:01.0,SBIN,549.28,251.0
2025-06-20 10:01:02.0,SBIN,551.05,581.0
2025-06-20 10:01:03.0,SBIN,505.33,826.0
2025-06-20 10:01:04.0,SBIN,503.22,844.0
2025-06-20 10:01:05.0,SBIN,553.87,565.0
2025-06-20 10:01:06.0,SBIN,519.69,339.0
2025-06-20 10:01:07.0,SBIN,582.16,417.0
2025-06-20 10:01:08.0,SBIN,551.11,419.0
2025-06-20 10:01:09.0,SBIN,516.26,331.0
2025-06-20 10:01:10.0,SBIN,551.2,720.0
2025-06-20 10:01:11.0,SBIN,523.66,844.0
2025-06-20 10:01:12.0,SBIN,522.86,635.0
2025-06-20 10:01:13.0,SBIN,570.17,939.0
2025-06-20 10:01:14.0,SBIN,541.28,975.0
2025-06-20 10:01:15.0,SBIN,500.16,206.0
2025-06-20 10:01:16.0,SBIN,530.44,400.0
2025-06-20 10:01:17.0,SBIN,525.47,361.0
2025-06-20 10:01:18.0,SBIN,527.1,181.0
2025-06-20 10:01:19.0,SBIN,525.03,939.0
2025-06-20 10:01:20.0,SBIN,581.8,475.0
2025-06-20 10:01:21.0,SBIN,575.99,220.0
2025-06-20 10:01:22.0,SBIN,503.71,565.0
2025-06-20 10:01:23.0,SBIN,514.41,155.0
2025-06-20 10:01:24.0,SBIN,523.7,468.0
2025-06-20 10:01:25.0,SBIN,513.02,650.0
2025-06-20 10:01:26.0,SBIN,514.92,269.0
2025-06-20 10:01:27.0,SBIN,511.62,499.0
2025-06-20 10:01:28.0,SBIN,509.89,147.0
