Timestamp,Symbol,Price,Volume
2025-06-20 10:00:00.0,TCS,3505.11,457.0
2025-06-20 10:00:01.0,TCS,3440.75,500.0
2025-06-20 10:00:01.0,TCS,3631.39,426.0
2025-06-20 10:00:02.0,TCS,3512.8,168.0
2025-06-20 10:00:03.0,TCS,3425.72,670.0
2025-06-20 10:00:04.0,TCS,3525.0,111.0
2025-06-20 10:00:05.0,TCS,3596.12,421.0
2025-06-20 10:00:06.0,TCS,3585.31,953.0
2025-06-20 10:00:07.0,TCS,3387.18,239.0
2025-06-20 10:00:08.0,TCS,3451.26,861.0
2025-06-20 10:00:09.0,TCS,3330.36,789.0
2025-06-20 10:00:10.0,TCS,3438.03,422.0
2025-06-20 10:00:11.0,TCS,3667.84,183.0
2025-06-20 10:00:12.0,TCS,3460.24,988.0
2025-06-20 10:00:13.0,TCS,3583.11,177.0
2025-06-20 10:00:14.0,TCS,3470.08,505.0
2025-06-20 10:00:15.0,TCS,3317.4,510.0
2025-06-20 10:00:16.0,TCS,3319.16,850.0
2025-06-20 10:00:17.0,TCS,3618.56,904.0
2025-06-20 10:00:18.0,TCS,3568.77,241.0
2025-06-20 10:00:19.0,TCS,3451.43,200.0
2025-06-20 10:00:20.0,TCS,3361.58,671.0
2025-06-20 10:00:21.0,TCS,3315.43,795.0
2025-06-20 10:00:22.0,TCS,3309.05,524.0
2025-06-20 10:00:23.0,TCS,3671.64,520.0
2025-06-20 10:00:24.0,TCS,3511.36,653.0
2025-06-20 10:00:25.0,TCS,3367.86,913.0
2025-06-20 10:00:26.0,TCS,3569.13,872.0
2025-06-20 10:00:27.0,TCS,3572.84,674.0
2025-06-20 10:00:28.0,TCS,3504.5,333.0
2025-06-20 10:00:29.0,TCS,3390.68,369.0
2025-06-20 10:00:30.0,TCS,3619.23,932.0
2025-06-20 10:00:31.0,TCS,3334.38,194.0
2025-06-20 10:00:32.0,TCS,3439.97,915.0
2025-06-20 10:00:33.0,TCS,3331.72,906.0
2025-06-20 10:00:34.0,TCS,3464.13,709.0
2025-06-20 10:00:35.0,TCS,3315.69,890.0
2025-06-20 10:00:36.0,TCS,3489.39,269.0
2025-06-20 10:00:37.0,TCS,3659.71,994.0
2025-06-20 10:00:38.0,TCS,3491.34,929.0
2025-06-20 10:00:39.0,TCS,3470.58,320.0
2025-06-20 10:00:40.0,TCS,3643.84,267.0
2025-06-20 10:00:41.0,TCS,3469.36,618.0
2025-06-20 10:00:42.0,TCS,3445.73,660.0
2025-06-20 10:00:43.0,TCS,3370.77,127.0
2025-06-20 10:00:44.0,TCS,3615.49,934.0
2025-06-20 10:00:45.0,TCS,3320.53,751.0
2025-06-20 10:00:46.0,TCS,3422.13,969.0
2025-06-20 10:00:47.0,TCS,3566.44,712.0
2025-06-20 10:00:48.0,TCS,3342.47,351.0
2025-06-20 10:00:49.0,TCS,3684.94,269.0
2025-06-20 10:00:50.0,TCS,3482.61,403.0
2025-06-20 10:00:51.0,TCS,3315.44,999.0
2025-06-20 10:00:52.0,TCS,3379.7,987.0
2025-06-20 10:00:53.0,TCS,3654.36,330.0
2025-06-20 10:00:54.0,TCS,3403.51,591.0
2025-06-20 10:00:55.0,TCS,3455.17,564.0
2025-06-20 10:00:56.0,TCS,3585.6,331.0
2025-06-20 10:00:57.0,TCS,3328.7,367.0
2025-06-20 10:00:58.0,TCS,3524.68,907.0
2025-06-20 10:00:59.0,TCS,3511.28,600.0
2025-06-20 10:01:00.0,TCS,3330.87,250.0
2025-06-20 10:01:01.0,TCS,3452.24,453.0
2025-06-20 10:01:02.0,TCS,3408.73,303.0
2025-06-20 10:01:03.0,TCS,3310.34,927.0
2025-06-20 10:01:04.0,TCS,3417.29,563.0
2025-06-20 10:01:05.0,TCS,3424.47,362.0
2025-06-20 10:01:06.0,TCS,3643.5,302.0
2025-06-20 10:01:07.0,TCS,3542.14,286.0
2025-06-20 10:01:08.0,TCS,3366.66,928.0
2025-06-20 10:01:09.0,TCS,3328.49,182.0
2025-06-20 10:01:10.0,TCS,3446.61,676.0
2025-06-20 10:01:11.0,TCS,3304.18,113.0
2025-06-20 10:01:12.0,TCS,3564.57,361.0
2025-06-20 10:01:13.0,TCS,3654.95,824.0
2025-06-20 10:01:14.0,TCS,3437.55,336.0
2025-06-20 10:01:15.0,TCS,3652.71,726.0
2025-06-20 10:01:16.0,TCS,3465.79,370.0
2025-06-20 10:01:17.0,TCS,3488.72,397.0
2025-06-20 10:01:18.0,TCS,3389.88,173.0
2025-06-20 10:01:19.0,TCS,3671.47,424.0
2025-06-20 10:01:20.0,TCS,3460.99,381.0
2025-06-20 10:01:21.0,TCS,3510.31,674.0
2025-06-20 10:01:22.0,TCS,3534.56,415.0
2025-06-20 10:01:23.0,TCS,3466.43,236.0
2025-06-20 10:01:24.0,TCS,3403.79,756.0
2025-06-20 10:01:25.0,TCS,3584.97,821.0
2025-06-20 10:01:26.0,TCS,3432.23,137.0
2025-06-20 10:01:27.0,TCS,3501.71,511.0
2025-06-20 10:01:28.0,TCS,3399.81,892.0
2025-06-20 10:01:29.0,TCS,3699.93,284.0
2025-06-20 10:01:30.0,TCS,3542.33,738.0
2025-06-20 10:01:31.0,TCS,3358.66,960.0
2025-06-20 10:01:32.0,TCS,3370.43,327.0
2025-06-20 10:01:33.0,TCS,3434.9,159.0
2025-06-20 10:01:34.0,TCS,3682.21,590.0
2025-06-20 10:01:35.0,TCS,3648.1,625.0
2025-06-20 10:01:36.0,TCS,3428.09,534.0
2025-06-20 10:01:37.0,TCS,3545.58,748.0
2025-06-20 10:01:38.0,TCS,3683.71,165.0
2025-06-20 10:01:39.0,TCS,3465.65,973.0
2025-06-20 10:01:40.0,TCS,3453.82,655.0
2025-06-20 10:01:41.0,TCS,3303.55,480.0
2025-06-20 10:01:42.0,TCS,3498.8,522.0
2025-06-20 10:01:43.0,TCS,3485.5,730.0
2025-06-20 10:01:44.0,TCS,3348.17,630.0
2025-06-20 10:01:45.0,TCS,3338.41,800.0
2025-06-20 10:01:46.0,TCS,3654.47,797.0
2025-06-20 10:01:47.0,TCS,3378.88,866.0
2025-06-20 10:01:48.0,TCS,3503.96,903.0
2025-06-20 10:01:49.0,TCS,3433.72,814.0
2025-06-20 10:01:50.0,TCS,3619.94,271.0
2025-06-20 10:01:51.0,TCS,3692.51,143.0
2025-06-20 10:01:52.0,TCS,3620.74,189.0
2025-06-20 10:01:53.0,TCS,3609.45,587.0
2025-06-20 10:01:54.0,TCS,3505.27,806.0
2025-06-20 10:01:55.0,TCS,3623.67,945.0
2025-06-20 10:01:56.0,TCS,3641.45,573.0
2025-06-20 10:01:57.0,TCS,3442.29,191.0
2025-06-20 10:01:58.0,TCS,3359.9,260.0
2025-06-20 10:01:59.0,TCS,3335.15,882.0
2025-06-20 10:02:00.0,TCS,3303.62,216.0
2025-06-20 10:02:01.0,TCS,3422.17,241.0
2025-06-20 10:02:02.0,TCS,3561.28,944.0
2025-06-20 10:02:03.0,TCS,3524.13,654.0
2025-06-20 10:02:04.0,TCS,3655.14,880.0
2025-06-20 10:02:05.0,TCS,3587.55,452.0
2025-06-20 10:02:06.0,TCS,3394.14,607.0
2025-06-20 10:02:07.0,TCS,3640.94,643.0
2025-06-20 10:02:08.0,TCS,3693.54,689.0
2025-06-20 10:02:09.0,TCS,3487.33,810.0
2025-06-20 10:02:10.0,TCS,3548.52,306.0
2025-06-20 10:02:11.0,TCS,3346.74,925.0
2025-06-20 10:02:12.0,TCS,3343.21,612.0
2025-06-20 10:02:13.0,TCS,3533.62,621.0
2025-06-20 10:02:14.0,TCS,3646.45,416.0
2025-06-20 10:02:15.0,TCS,3573.56,480.0
2025-06-20 10:02:16.0,TCS,3632.87,214.0
2025-06-20 10:02:17.0,TCS,3579.63,189.0
2025-06-20 10:02:18.0,TCS,3656.34,225.0
2025-06-20 10:02:19.0,TCS,3331.8,670.0
2025-06-20 10:02:20.0,TCS,3542.88,895.0
2025-06-20 10:02:21.0,TCS,3498.56,896.0
2025-06-20 10:02:22.0,TCS,3340.8,318.0
2025-06-20 10:02:23.0,TCS,3349.93,377.0
2025-06-20 10:02:24.0,TCS,3344.79,635.0
2025-06-20 10:02:25.0,TCS,3622.27,177.0
2025-06-20 10:02:26.0,TCS,3678.0,644.0
2025-06-20 10:02:27.0,TCS,3423.16,899.0
2025-06-20 10:02:28.0,TCS,3397.58,497.0
2025-06-20 10:02:29.0,TCS,3431.53,145.0
2025-06-20 10:02:30.0,TCS,3424.13,311.0
2025-06-20 10:02:31.0,TCS,3650.48,155.0
2025-06-20 10:02:32.0,TCS,3499.95,897.0
2025-06-20 10:02:33.0,TCS,3358.74,307.0
2025-06-20 10:02:34.0,TCS,3576.39,955.0
2025-06-20 10:02:35.0,TCS,3351.16,519.0
2025-06-20 10:02:36.0,TCS,3385.92,170.0
2025-06-20 10:02:37.0,TCS,3625.12,113.0
2025-06-20 10:02:38.0,TCS,3472.1,631.0
2025-06-20 10:02:39.0,TCS,3498.77,409.0
2025-06-20 10:02:40.0,TCS,3540.39,899.0
2025-06-20 10:02:41.0,TCS,3498.2,962.0
2025-06-20 10:02:42.0,TCS,3541.6,890.0
2025-06-20 10:02:43.0,TCS,3374.18,405.0
2025-06-20 10:02:44.0,TCS,3477.08,473.0
2025-06-20 10:02:45.0,TCS,3550.14,955.0
2025-06-20 10:02:46.0,TCS,3488.16,589.0
2025-06-20 10:02:47.0,TCS,3633.11,476.0
2025-06-20 10:02:48.0,TCS,3643.13,709.0
2025-06-20 10:02:49.0,TCS,3582.9,491.0
2025-06-20 10:02:50.0,TCS,3334.99,111.0
2025-06-20 10:02:51.0,TCS,3587.31,828.0
2025-06-20 10:02:52.0,TCS,3432.53,174.0
2025-06-20 10:02:53.0,TCS,3561.84,950.0
2025-06-20 10:02:54.0,TCS,3582.56,703.0
2025-06-20 10:02:55.0,TCS,3402.4,597.0
2025-06-20 10:02:56.0,TCS,3577.63,621.0
2025-06-20 10:02:57.0,TCS,3528.14,819.0
2025-06-20 10:02:58.0,TCS,3332.94,852.0
2025-06-20 10:02:59.0,TCS,3375.7,518.0
2025-06-20 10:03:00.0,TCS,3405.59,423.0
2025-06-20 10:03:01.0,TCS,3461.55,581.0
2025-06-20 10:03:02.0,TCS,3682.46,110.0
2025-06-20 10:03:03.0,TCS,3682.93,793.0
